_normalized_mun_cod_ibge,_normalized_mun_slug,_quadrienio,vlr_investimento_sum,vlr_repasse_financiamento_sum,vlr_contrapartida_sum
4127502,tibagi-pr,2014-2017,329543.86,295300,34243.86
4127601,tijucas-do-sul-pr,,146950,146950,0
4127700,toledo-pr,,10153628.3,8476572.43,1677055.87
4127700,toledo-pr,2018-2021,871733.9099999999,651428.57,220305.34
4127809,tomazina-pr,2018-2021,232000,222857.14,9142.86
4127700,toledo-pr,2014-2017,8588284.01,7046163.4,1542120.6099999999
4127809,tomazina-pr,,1426071.33,1117156.1099999999,308915.22000000003
4127809,tomazina-pr,2014-2017,1414350,1380400,33950
4127858,tres-barras-do-parana-pr,2014-2017,2421414.0500000003,2289827.0100000002,131587.04
4127858,tres-barras-do-parana-pr,,2275503.85,2184236.51,91267.34
4127858,tres-barras-do-parana-pr,2018-2021,1802991.65,1475257.09,327734.56
4127882,tunas-do-parana-pr,,2156185.14,1737769.88,418415.26
4127908,tuneiras-do-oeste-pr,,2796551.06,2559192.88,237358.18
4127908,tuneiras-do-oeste-pr,2018-2021,437772.26,429750,8022.26
4127908,tuneiras-do-oeste-pr,2014-2017,624674.05,615132.26,9541.789999999999
4127957,tupassi-pr,,2134060.66,1838925,295135.66
4127965,turvo-pr,2018-2021,321641.89,222857.14,98784.75
4128005,ubirata-pr,2018-2021,275891.15,222857.14,53034.01
4128203,uniao-da-vitoria-pr,2018-2021,1214750,1193856,20894
4128401,urai-pr,2018-2021,238989,238750,239
4128658,virmond-pr,2018-2021,241897.41,238750,3147.41
4127957,tupassi-pr,2014-2017,1174111.8399999999,1072410,101701.84
4127965,turvo-pr,,4993629.57,4444145,549484.5700000001
4127965,turvo-pr,2014-2017,848745.4,610380,238365.40000000002
4128005,ubirata-pr,,4295930.899999999,4061773.57,234157.33
4128104,umuarama-pr,2018-2021,6997699.529999999,4844698.47,2153001.06
4128500,wenceslau-braz-pr,2018-2021,1738104.02,1134067.9,604036.1200000001
4128807,xambre-pr,2018-2021,225911.05000000002,222857.14,3053.91
4128005,ubirata-pr,2014-2017,2449069.31,1971000,478069.31
4128104,umuarama-pr,2014-2017,6499563.199999999,5599283.79,900279.41
4128104,umuarama-pr,,8527156.51,6156960,2370196.5100000002
4128203,uniao-da-vitoria-pr,2014-2017,4847291.02,3416574.92,1430716.1
4128203,uniao-da-vitoria-pr,,3720400.65,2971450,748950.65
4128302,uniflor-pr,,551300,541150,10150
4128401,urai-pr,,1329508.7,1228219,101289.7
4128500,wenceslau-braz-pr,,2420269.45,2042319,377950.45
4128500,wenceslau-braz-pr,2014-2017,882372.28,738950,143422.28
4128534,ventania-pr,,3100954.7399999998,2977673.99,123280.75
4128534,ventania-pr,2014-2017,805167.11,767220,37947.11
4128559,vera-cruz-do-oeste-pr,,3151555.55,2595130.67,556424.88
4128559,vera-cruz-do-oeste-pr,2018-2021,730855.99,684570.28,46285.71
4128609,vere-pr,,3614986.1500000004,3483682,131304.15000000002
4128609,vere-pr,2018-2021,1434000,1432500,1500
4128609,vere-pr,2014-2017,256998.96,245850,11148.96
4128625,alto-paraiso-pr,,1097770.18,987000,110770.18000000001
4200101,abelardo-luz-sc,2018-2021,2451425.71,2257428.7800000003,193996.93
4128625,alto-paraiso-pr,2014-2017,826410.0499999999,787000,39410.049999999996
4128633,doutor-ulysses-pr,,828350,824454,3896
4128633,doutor-ulysses-pr,2014-2017,694058.25,640050,54008.25
4128658,virmond-pr,,808772.4,775575.24,33197.16
4128708,vitorino-pr,,2251002.8000000003,2157980.8,93022
4128708,vitorino-pr,2018-2021,1446185.2000000002,1185065.1400000001,261120.06
4128708,vitorino-pr,2014-2017,741506.54,738950,2556.54
4128807,xambre-pr,,782680.09,745731,36949.09
4128807,xambre-pr,2014-2017,1171901.93,1092488.68,79413.25000000001
4200051,abdon-batista-sc,2014-2017,1169207.07,1000000,169207.07
4200051,abdon-batista-sc,,588098.01,516550,71548.01
4200101,abelardo-luz-sc,,9460268.72,8284023.8100000005,1176244.91
4200101,abelardo-luz-sc,2014-2017,492396.56,491700,696.56
4200200,agrolandia-sc,,1071250.1600000001,888745,182505.16
4200200,agrolandia-sc,2014-2017,492192.2,491700,492.2
4200309,agronomica-sc,2014-2017,1370397.75,1245850,124547.75
4200309,agronomica-sc,,2598054.14,2335856.4,262197.74
4200309,agronomica-sc,2018-2021,1399230.33,1297963,101267.33
4200408,agua-doce-sc,,2229374.9699999997,2055643,173731.97
4200408,agua-doce-sc,2018-2021,988478.15,816859,171619.15
4200507,aguas-de-chapeco-sc,2018-2021,3040056.99,2856633.04,183423.95
4200408,agua-doce-sc,2014-2017,250867.35,245850,5017.35
4200507,aguas-de-chapeco-sc,,1948703.5400000003,1488599,460104.54000000004
4200556,aguas-frias-sc,,896201.0399999999,728650,167551.04
4200556,aguas-frias-sc,2018-2021,264859.98,238856,26003.98
4200606,aguas-mornas-sc,,2057315.04,1631575.79,425739.25
4200606,aguas-mornas-sc,2018-2021,757170.08,719510.76,37659.32
4200705,alfredo-wagner-sc,2018-2021,794605,684464.28,110140.72000000002
4200606,aguas-mornas-sc,2014-2017,1025861.3800000001,983400,42461.38
4200705,alfredo-wagner-sc,,1676502.27,1427071.1,249431.17
4201950,balneario-arroio-do-silva-sc,2018-2021,5826076.44,5543399.28,282677.16
4200705,alfredo-wagner-sc,2014-2017,246096.1,245850,246.1
4200754,alto-bela-vista-sc,,358487.07999999996,310150,48337.08
4200804,anchieta-sc,,1189190.2000000002,1088270,100920.2
4200804,anchieta-sc,2018-2021,239000,238750,250
4200903,angelina-sc,,1849819.64,1716762.2,133057.43999999997
4201000,anita-garibaldi-sc,,3193962.69,2948359.85,245602.84
4201000,anita-garibaldi-sc,2018-2021,899076.45,865309,33767.45
4201307,araquari-sc,2018-2021,12691802.600000001,11892559.770000001,799242.83
4201604,arroio-trinta-sc,2018-2021,960979.98,960019,960.98
4201000,anita-garibaldi-sc,2014-2017,260525.06,245850,14675.06
4201109,anitapolis-sc,,1361415.68,1275775,85640.68
4201208,antonio-carlos-sc,2018-2021,1273405.3900000001,1185065.1400000001,88340.25
4201257,apiuna-sc,2018-2021,3024512.17,2302934,721578.17
4201406,ararangua-sc,2018-2021,1954613.8399999999,1761240.8399999999,193373
4201109,anitapolis-sc,2014-2017,265475.57,245850,19625.57
4201208,antonio-carlos-sc,,3518376.96,2970945,547431.96
4201505,armazem-sc,2018-2021,2797803.6,2536842.42,260961.18
4201901,aurora-sc,2018-2021,462069.20999999996,461607.14,462.07000000000005
4201208,antonio-carlos-sc,2014-2017,1315861.5999999999,737550,578311.6000000001
4201257,apiuna-sc,,5408280.12,4911650.6,496629.51999999996
4201653,arvoredo-sc,2018-2021,239096,238856,240
4201257,apiuna-sc,2014-2017,1377794.78,1131750,246044.78000000003
4201273,arabuta-sc,,1680868.71,1429574,251294.71000000002
4201273,arabuta-sc,2018-2021,1808570.3,1581665,226905.30000000002
4201273,arabuta-sc,2014-2017,249000.01,245850,3150.01
4201307,araquari-sc,,2356192.06,1988347.9,367844.16
4201307,araquari-sc,2014-2017,1571184.62,1569609.23,1575.3899999999999
4201406,ararangua-sc,,12955851.739999998,9805860.96,3149990.779999999
4201406,ararangua-sc,2014-2017,940891.77,541150,399741.77
4201505,armazem-sc,,3551056,3258250.7199999997,292805.28
4201505,armazem-sc,2014-2017,501901.44,491700,10201.439999999999
4201604,arroio-trinta-sc,,2124879.56,1899748.87,225130.68999999997
4201604,arroio-trinta-sc,2014-2017,248350.76,245850,2500.76
4201653,arvoredo-sc,,1080916.4000000001,892012.5,188903.90000000002
4201703,ascurra-sc,2018-2021,539481.36,477712,61769.36
4201653,arvoredo-sc,2014-2017,510613.78,491700,18913.78
4201703,ascurra-sc,,2120602.71,1691955,428647.71
4201703,ascurra-sc,2014-2017,1304637.27,1278700,25937.269999999997
4201802,atalanta-sc,,519272.66000000003,449100.79000000004,70171.87
4201901,aurora-sc,,3116508.19,2878882,237626.18999999994
4201901,aurora-sc,2014-2017,745192.2,737550,7642.200000000001
4201950,balneario-arroio-do-silva-sc,,1085115.99,875150,209965.99
4201950,balneario-arroio-do-silva-sc,2014-2017,267057.54,245850,21207.54
4202008,balneario-camboriu-sc,,21589592.29,16419841.77,5169750.52
4202057,balneario-barra-do-sul-sc,,1205088.1099999999,1122790,82298.11
4202057,balneario-barra-do-sul-sc,2018-2021,3077794.7600000002,2929978,147816.76
4202081,bandeirante-sc,2018-2021,226939.61000000002,222857.14,4082.47
4202305,biguacu-sc,2018-2021,617489.86,481097,136392.86
4202057,balneario-barra-do-sul-sc,2014-2017,394423.45999999996,394028.86,394.6
4202073,balneario-gaivota-sc,,2426562.5,2225885.86,200676.63999999998
4202073,balneario-gaivota-sc,2018-2021,2603503.1399999997,2508306.85,95196.29000000001
4202107,barra-velha-sc,2018-2021,801197.63,768410,32787.63
4202073,balneario-gaivota-sc,2014-2017,2281406.39,1965600.62,315805.77
4202081,bandeirante-sc,,1989271.41,1657920,331351.41
4202081,bandeirante-sc,2014-2017,256093.74,245850,10243.74
4202099,barra-bonita-sc,,1514234.16,1406277.4,107956.76000000001
4202107,barra-velha-sc,,3909596.2100000004,3118577.6799999997,791018.5300000001
4202107,barra-velha-sc,2014-2017,924819.9700000001,923895.15,924.8199999999999
4202131,bela-vista-do-toldo-sc,,1617098.6900000002,1364610.45,252488.24
4202156,belmonte-sc,,1070217.87,851784.8,218433.07
4202156,belmonte-sc,2018-2021,250891.48,238750,12141.48
4202156,belmonte-sc,2014-2017,251725.68,245850,5875.68
4202206,benedito-novo-sc,,2776760.72,2276629,500131.72000000003
4202206,benedito-novo-sc,2018-2021,2232038.75,2053533.42,178505.33000000002
4202404,blumenau-sc,2018-2021,11060421.270000001,9226702.48,1833718.79
4202800,braco-do-norte-sc,2018-2021,3740902.7700000005,3354228.2800000003,386674.49
4202206,benedito-novo-sc,2014-2017,604375.46,519633.31,84742.15000000001
4202305,biguacu-sc,,4300769.640000001,3623050,677719.64
4202438,bocaina-do-sul-sc,2018-2021,496005.36000000004,467060.93000000005,28944.43
4202453,bombinhas-sc,2018-2021,8179472.01,7604229.569999999,575242.44
4202537,bom-jesus-sc,2018-2021,3113381.6900000004,2901008.91,212372.78
4202305,biguacu-sc,2014-2017,248333.33,245850,2483.33
4202404,blumenau-sc,2014-2017,119785645.13000003,107582915.9,12202729.229999997
4202404,blumenau-sc,,7105889.7,5498073,1607816.7000000002
4202438,bocaina-do-sul-sc,,1411026.49,1149393,261633.49
4202453,bombinhas-sc,,5194378.96,3336125,1858253.96
4202453,bombinhas-sc,2014-2017,1328148.97,984800,343348.97
4202503,bom-jardim-da-serra-sc,,1842195.88,1610265.01,231930.87000000002
4202503,bom-jardim-da-serra-sc,2018-2021,811327.39,623114.1,188213.28999999998
4202503,bom-jardim-da-serra-sc,2014-2017,250052.34,245850,4202.34
4202537,bom-jesus-sc,,2152159.46,1970855,181304.45999999996
4202602,bom-retiro-sc,2018-2021,589872.3200000001,461713.14,128159.18
4202537,bom-jesus-sc,2014-2017,249983.9,245850,4133.9
4202578,bom-jesus-do-oeste-sc,,697683.71,639350,58333.71
4202578,bom-jesus-do-oeste-sc,2014-2017,498450.06,491700,6750.06
4202602,bom-retiro-sc,,1727805.2199999997,1612211.21,115594.01
4202602,bom-retiro-sc,2014-2017,521469.93,491700,29769.93
4202701,botuvera-sc,,1597357.6400000001,1538178,59179.64
4202701,botuvera-sc,2014-2017,746096.1,737550,8546.1
4202800,braco-do-norte-sc,,6398783.7700000005,4960874.100000001,1437909.6700000004
4202800,braco-do-norte-sc,2014-2017,3279387.09,2855500,423887.09
4202859,braco-do-trombudo-sc,,1182871.15,973080,209791.15000000002
4202859,braco-do-trombudo-sc,2014-2017,506096.1,491700,14396.1
4202875,brunopolis-sc,,380289.57,329600,50689.57
4202875,brunopolis-sc,2014-2017,246096.1,245850,246.1
4202909,brusque-sc,,31316818.640000004,24285594.28,7031224.359999999
4202909,brusque-sc,2018-2021,2331438.02,2024911.28,306526.74
4202909,brusque-sc,2014-2017,248333.33,245850,2483.33
4203006,cacador-sc,,6660702.51,5524639.12,1136063.3900000001
4203006,cacador-sc,2018-2021,514783.35000000003,469523.81000000006,45259.54
4203402,campo-belo-do-sul-sc,2018-2021,263517.49,222857.14,40660.35
4203006,cacador-sc,2014-2017,3240121.61,3156400,83721.61
4203105,caibi-sc,,1070601.85,924396,146205.84999999998
4203253,capao-alto-sc,2018-2021,753723.01,748213.14,5509.87
4203303,campo-alegre-sc,2018-2021,1193123.75,1152615,40508.75
4204004,catanduvas-sc,2018-2021,408695,238856,169839
4203105,caibi-sc,2014-2017,1348788.19,1284220,64568.19
4203154,calmon-sc,,2044865.6500000001,1637550,407315.64999999997
4203204,camboriu-sc,,5942255.75,4552745,1389510.7500000002
4203204,camboriu-sc,2018-2021,2908481.4,2243313.4699999997,665167.9299999999
4203501,campo-ere-sc,2018-2021,3328127.2800000003,2473950.14,854177.14
4203808,canoinhas-sc,2018-2021,5017423.170000001,4540681.52,476741.6499999999
4203907,capinzal-sc,2018-2021,12595727.209999999,11970513.98,625213.2299999999
4204103,caxambu-do-sul-sc,2018-2021,621774.1699999999,587184.11,34590.06
4203204,camboriu-sc,2014-2017,2968835.18,2807450,161385.17999999996
4203253,capao-alto-sc,,1274057.94,1101309.75,172748.19
4204251,cocal-do-sul-sc,2018-2021,753349.97,607062.14,146287.83
4203253,capao-alto-sc,2014-2017,248122.03,245850,2272.03
4203303,campo-alegre-sc,,2173435.46,1703658.8,469776.66
4203402,campo-belo-do-sul-sc,,1876567.32,1723005,153562.31999999998
4203501,campo-ere-sc,,3599202.3800000004,3241938.14,357264.24
4203600,campos-novos-sc,2018-2021,549364.32,510163.14,39201.18
4204202,chapeco-sc,2018-2021,11647491.32,10562998.42,1084492.9000000001
4203501,campo-ere-sc,2014-2017,1261996.51,1230650,31346.51
4203600,campos-novos-sc,,7875410.150000001,5603182.279999999,2272227.8699999996
4203709,canelinha-sc,2018-2021,777956.11,700569.14,77386.97
4203956,capivari-de-baixo-sc,2018-2021,3182600.46,2718469.14,464131.32
4203600,campos-novos-sc,2014-2017,1338072.92,1329550,8522.92
4203709,canelinha-sc,,3376194.9000000004,3165565,210629.9
4203709,canelinha-sc,2014-2017,1905835.9300000002,1827028.8599999999,78807.07
4203808,canoinhas-sc,,19907317.279999994,17649018.24,2258299.04
4203808,canoinhas-sc,2014-2017,2495704.17,2382508.52,113195.65000000001
4203907,capinzal-sc,2014-2017,1768900.25,1696579.55,72320.7
4203907,capinzal-sc,,1736016.4300000002,1459590.88,276425.55000000005
4203956,capivari-de-baixo-sc,,1467192.2599999998,1262560,204632.26
4204152,celso-ramos-sc,2018-2021,1027602.6,958604,68998.6
4204194,chapadao-do-lageado-sc,2018-2021,544884.31,461713.14,83171.17
4203956,capivari-de-baixo-sc,2014-2017,246096.1,245850,246.1
4204004,catanduvas-sc,,2951674.9300000006,2449893.51,501781.4199999999
4204103,caxambu-do-sul-sc,,1533773.25,1420300.47,113472.78
4204103,caxambu-do-sul-sc,2014-2017,250082.7,245850,4232.7
4204152,celso-ramos-sc,,615012.5,592229.1,22783.4
4204178,cerro-negro-sc,,1735206.46,1548626.1,186580.36000000002
4204178,cerro-negro-sc,2014-2017,253953.07,245850,8103.07
4204194,chapadao-do-lageado-sc,,995714.5700000001,921540,74174.57
4204194,chapadao-do-lageado-sc,2014-2017,373625.76,293900,79725.76
4204202,chapeco-sc,,7867585.050000001,6200559.17,1667025.8800000001
4204202,chapeco-sc,2014-2017,5649302.1,5371972.2,277329.9
4204251,cocal-do-sul-sc,,2942561.5100000002,2406718.41,535843.1
4204251,cocal-do-sul-sc,2014-2017,554943.9400000001,531550.77,23393.17
4204301,concordia-sc,,18720092.13,15309418,3410674.13
4204301,concordia-sc,2018-2021,8863098.4,7436012.100000001,1427086.3
4204400,coronel-freitas-sc,2018-2021,876879.31,555231,321648.31000000006
4204459,coronel-martins-sc,2018-2021,1036603.61,865309,171294.61
4205001,dionisio-cerqueira-sc,2018-2021,1306811.82,1214124.28,92687.54
4204301,concordia-sc,2014-2017,641333,640050,1283
4204350,cordilheira-alta-sc,,547118.74,489112.5,58006.240000000005
4204350,cordilheira-alta-sc,2014-2017,751548.42,737550,13998.42
4204400,coronel-freitas-sc,,2803944.7299999995,2592895,211049.73
4204400,coronel-freitas-sc,2014-2017,1364690.4500000002,1230650,134040.45
4204459,coronel-martins-sc,,1414142.1199999999,1252134.2,162007.92
4204509,corupa-sc,2018-2021,1492500.62,1437519,54981.62
4204558,correia-pinto-sc,2018-2021,5099796.81,4767667.140000001,332129.6699999999
4204459,coronel-martins-sc,2014-2017,246096.1,245850,246.1
4204509,corupa-sc,,8751285.120000001,7056204.220000001,1695080.9000000001
4204707,cunha-pora-sc,2018-2021,953313.41,923320.28,29993.130000000005
4205100,dona-emma-sc,2018-2021,882112.89,700569.14,181543.75
4205209,erval-velho-sc,2018-2021,514294.41000000003,509226.19,5068.22
4204509,corupa-sc,2014-2017,629970.94,491700,138270.94
4204558,correia-pinto-sc,,3933729.9399999995,3370031.54,563698.4
4204558,correia-pinto-sc,2014-2017,647788.03,491700,156088.03
4204608,criciuma-sc,,3776133.119999999,2873136.0700000003,902997.05
4204608,criciuma-sc,2018-2021,4557821.71,3862378.24,695443.47
4204608,criciuma-sc,2014-2017,3633715.66,3331394.79,302320.87
4204707,cunha-pora-sc,,3249620.5900000003,2762451.54,487169.0500000001
4204756,cunhatai-sc,,1296749.27,1139856,156893.27
4204806,curitibanos-sc,,5350776.63,4420239.78,930536.8500000001
4204806,curitibanos-sc,2018-2021,2603107.5700000003,1653203.6600000001,949903.91
4205159,doutor-pedrinho-sc,2018-2021,583374.6799999999,238856,344518.68
4205191,ermo-sc,2018-2021,5344438.350000001,5039612,304826.35
4204806,curitibanos-sc,2014-2017,3868352.4200000004,3447500,420852.41999999987
4204905,descanso-sc,,1358854.7,1142110,216744.7
4204905,descanso-sc,2014-2017,250680.9,245850,4830.9
4205001,dionisio-cerqueira-sc,2014-2017,6164267.390000001,6022122.1,142145.28999999998
4205001,dionisio-cerqueira-sc,,4188485.68,3916704,271781.68
4205100,dona-emma-sc,,1368128.5899999999,1187795.2,180333.39
4205159,doutor-pedrinho-sc,,2695777.93,2060347.7,635430.23
4205175,entre-rios-sc,2018-2021,4649297.62,3757592,891705.6199999999
4205431,formosa-do-sul-sc,2018-2021,268109.87,238750,29359.87
4205159,doutor-pedrinho-sc,2014-2017,378878.88,245850,133028.88
4205175,entre-rios-sc,,1483532.31,1242260,241272.31
4205357,flor-do-sertao-sc,2018-2021,819558.31,703961.14,115597.17
4205175,entre-rios-sc,2014-2017,254086.13,245850,8236.13
4205191,ermo-sc,,298381.01,228200,70181.01
4205308,faxinal-dos-guedes-sc,2018-2021,294934.21,238856,56078.21
4205191,ermo-sc,2014-2017,342734.42,245850,96884.42
4205209,erval-velho-sc,,3177789.3800000004,2279394.6799999997,898394.7000000001
4205407,florianopolis-sc,2018-2021,4942025.24,4703813.71,238211.53
4205209,erval-velho-sc,2014-2017,247879.83,245850,2029.83
4205308,faxinal-dos-guedes-sc,,3659448.4400000004,3021621.12,637827.32
4205308,faxinal-dos-guedes-sc,2014-2017,721436.72,690900,30536.72
4205357,flor-do-sertao-sc,,979435.6299999999,878520.99,100914.64
4205407,florianopolis-sc,2014-2017,57774428.379999995,50954460.29,6819968.09
4205407,florianopolis-sc,,579819018.1299999,439398840.9499999,140420177.18
4205431,formosa-do-sul-sc,,1868267.3599999999,1482890,385377.36
4205456,forquilhinha-sc,,9343296.84,7430944.3100000005,1912352.53
4205456,forquilhinha-sc,2018-2021,9863405.879999999,8343847.58,1519558.3
4205456,forquilhinha-sc,2014-2017,1544294.01,1294524,249770.01
4205506,fraiburgo-sc,,6123912.050000001,4725506,1398406.05
4205506,fraiburgo-sc,2018-2021,837140.26,795857.14,41283.12
4205506,fraiburgo-sc,2014-2017,994288.2999999999,993290,998.3000000000001
4205555,frei-rogerio-sc,,1101308.77,868030,233278.77000000002
4205555,frei-rogerio-sc,2018-2021,382382.38,382000,382.38
4206306,guabiruba-sc,2018-2021,511596.5,509357.14,2239.3599999999997
4205555,frei-rogerio-sc,2014-2017,297702.93,245850,51852.93
4205605,galvao-sc,,596948.12,530410,66538.12
4205605,galvao-sc,2018-2021,1106637.48,865309,241328.48
4205704,garopaba-sc,2018-2021,3200742.04,2662995.19,537746.85
4206009,governador-celso-ramos-sc,2018-2021,1338326.76,1136133,202193.76
4206108,grao-para-sc,2018-2021,327510.3,238750,88760.3
4205605,galvao-sc,2014-2017,279279.79,245850,33429.79
4205704,garopaba-sc,,4208728.21,3892803.02,315925.19
4205704,garopaba-sc,2014-2017,1529597.72,1476500,53097.72
4205803,garuva-sc,,6547028.090000002,5852038.47,694989.6200000001
4205803,garuva-sc,2018-2021,1481585.59,1443312,38273.59
4205902,gaspar-sc,2018-2021,2140910.32,1670853.71,470056.61
4206603,guaruja-do-sul-sc,2018-2021,860165.51,795963.14,64202.37
4206702,herval-d-oeste-sc,2018-2021,3526786.09,3448877,77909.09
4206751,ibiam-sc,2018-2021,351623.52,238856,112767.52
4206801,ibicare-sc,2018-2021,1819283.9299999997,1007266,812017.93
4205803,garuva-sc,2014-2017,251104.32,245850,5254.32
4205902,gaspar-sc,2014-2017,25470891.86,22219802.27,3251089.59
4205902,gaspar-sc,,58046092.25,51252219.95,6793872.3
4206009,governador-celso-ramos-sc,,4753873.880000001,4538797.119999999,215076.75999999998
4206207,gravatal-sc,2018-2021,1057702.9,939319.14,118383.76
4206009,governador-celso-ramos-sc,2014-2017,1384517.8,1230650,153867.8
